Date,CO,CO_percent,NO2,NO2_percent,Ozone,PM2.5,Number,AQI_Category,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all
2021-11-16,14,58.0,23.0,96.0,,30.0,1.0,Good,287.2595833333333,285.61333333333334,287.0779166666667,286.44416666666666,288.05,1019.5416666666666,90.04166666666667,1.2554166666666666,274.4583333333333,1.90125,,,,,81.25
2021-11-16,17,71.0,23.0,96.0,,30.0,1.0,Good,287.2595833333333,285.61333333333334,287.0779166666667,286.44416666666666,288.05,1019.5416666666666,90.04166666666667,1.2554166666666666,274.4583333333333,1.90125,,,,,81.25
2021-11-17,23,96.0,23.0,96.0,25.0,46.0,1.0,Good,285.8254166666667,282.9195833333333,285.31333333333333,284.87333333333333,286.685,1017.5833333333334,84.5,1.4425,135.58333333333334,2.5162500000000003,,,,,60.25
2021-11-17,24,100.0,23.0,96.0,25.0,46.0,1.0,Good,285.8254166666667,282.9195833333333,285.31333333333333,284.87333333333333,286.685,1017.5833333333334,84.5,1.4425,135.58333333333334,2.5162500000000003,,,,,60.25
2021-11-18,24,100.0,23.0,96.0,25.0,64.0,2.0,Moderate,284.965,282.56666666666666,284.52958333333333,284.03208333333333,285.91375,1018.625,85.875,1.4079166666666667,188.54166666666663,2.311666666666667,,,,,74.625
2021-11-18,23,96.0,23.0,96.0,25.0,64.0,2.0,Moderate,284.965,282.56666666666666,284.52958333333333,284.03208333333333,285.91375,1018.625,85.875,1.4079166666666667,188.54166666666663,2.311666666666667,,,,,74.625
2021-11-19,23,96.0,23.0,96.0,26.0,50.0,1.0,Good,286.73791666666665,285.1141666666667,286.5004166666667,286.0433333333333,287.2975,1020.125,89.91666666666667,0.9616666666666668,220.66666666666663,1.968,0.4175,,,,78.0
2021-11-19,24,100.0,23.0,96.0,26.0,50.0,1.0,Good,286.73791666666665,285.1141666666667,286.5004166666667,286.0433333333333,287.2975,1020.125,89.91666666666667,0.9616666666666668,220.66666666666663,1.968,0.4175,,,,78.0
2021-11-20,24,100.0,23.0,96.0,20.0,50.0,1.0,Good,287.36625,284.46583333333336,287.0420833333333,286.6475,288.0720833333333,1021.75,84.20833333333333,1.1725,244.91666666666663,2.37625,0.25,,,,65.41666666666667
2021-11-20,23,96.0,23.0,96.0,20.0,50.0,1.0,Good,287.36625,284.46583333333336,287.0420833333333,286.6475,288.0720833333333,1021.75,84.20833333333333,1.1725,244.91666666666663,2.37625,0.25,,,,65.41666666666667
2021-11-21,23,96.0,23.0,96.0,25.0,41.0,1.0,Good,286.2816666666667,281.8808333333333,285.5004166666667,285.34541666666667,287.2241666666667,1022.6666666666666,76.125,3.12875,147.75,2.01,,,,,21.166666666666668
2021-11-21,24,100.0,23.0,96.0,25.0,41.0,1.0,Good,286.2816666666667,281.8808333333333,285.5004166666667,285.34541666666667,287.2241666666667,1022.6666666666666,76.125,3.12875,147.75,2.01,,,,,21.166666666666668
2021-11-22,23,96.0,23.0,96.0,20.0,57.0,2.0,Moderate,285.9725,280.99666666666667,284.8270833333333,284.62666666666667,287.1329166666667,1021.0833333333334,72.83333333333333,3.657083333333333,82.41666666666667,3.355,,,,,3.375
2021-11-22,24,100.0,23.0,96.0,20.0,57.0,2.0,Moderate,285.9725,280.99666666666667,284.8270833333333,284.62666666666667,287.1329166666667,1021.0833333333334,72.83333333333333,3.657083333333333,82.41666666666667,3.355,,,,,3.375
2021-11-23,24,100.0,23.0,96.0,20.0,56.0,2.0,Moderate,285.4220833333333,282.0575,284.6370833333333,284.1379166666666,286.6304166666667,1017.875,80.91666666666667,1.7875,250.04166666666663,2.682857142857143,,,,,64.33333333333333
2021-11-23,23,96.0,23.0,96.0,20.0,56.0,2.0,Moderate,285.4220833333333,282.0575,284.6370833333333,284.1379166666666,286.6304166666667,1017.875,80.91666666666667,1.7875,250.04166666666663,2.682857142857143,,,,,64.33333333333333
2021-11-24,23,96.0,23.0,96.0,27.0,42.0,1.0,Good,286.095,279.97541666666666,285.3620833333333,284.99583333333334,287.005,1020.375,68.58333333333333,1.9579166666666667,186.91666666666663,1.852857142857143,,,,,4.75
2021-11-24,24,100.0,23.0,96.0,27.0,42.0,1.0,Good,286.095,279.97541666666666,285.3620833333333,284.99583333333334,287.005,1020.375,68.58333333333333,1.9579166666666667,186.91666666666663,1.852857142857143,,,,,4.75
2021-11-25,23,96.0,23.0,96.0,27.0,61.0,2.0,Moderate,285.38666666666666,278.68041666666664,284.1333333333333,284.19416666666666,286.3883333333333,1025.8333333333333,64.5,2.5816666666666666,120.75,4.47,,,,,64.04166666666667
2021-11-25,24,100.0,23.0,96.0,27.0,61.0,2.0,Moderate,285.38666666666666,278.68041666666664,284.1333333333333,284.19416666666666,286.3883333333333,1025.8333333333333,64.5,2.5816666666666666,120.75,4.47,,,,,64.04166666666667
2021-11-26,23,96.0,23.0,96.0,28.0,66.0,2.0,Moderate,284.88666666666666,281.3020833333333,283.9375,283.93375,285.8220833333333,1025.2083333333333,79.33333333333333,2.230833333333333,109.83333333333331,2.236666666666667,,,,,59.833333333333336
2021-11-26,24,100.0,23.0,96.0,28.0,66.0,2.0,Moderate,284.88666666666666,281.3020833333333,283.9375,283.93375,285.8220833333333,1025.2083333333333,79.33333333333333,2.230833333333333,109.83333333333331,2.236666666666667,,,,,59.833333333333336
2021-11-27,23,96.0,23.0,96.0,23.0,57.0,2.0,Moderate,285.2945833333333,282.99291666666664,284.8754166666667,284.2870833333333,286.2404166666667,1020.8333333333334,86.83333333333333,1.98,163.70833333333334,,,,,,61.5
2021-11-27,24,100.0,23.0,96.0,23.0,57.0,2.0,Moderate,285.2945833333333,282.99291666666664,284.8754166666667,284.2870833333333,286.2404166666667,1020.8333333333334,86.83333333333333,1.98,163.70833333333334,,,,,,61.5
2021-11-28,24,100.0,23.0,96.0,35.0,74.0,2.0,Moderate,286.635,283.4008333333333,286.115,285.7995833333333,287.54,1022.0833333333334,82.16666666666667,2.0733333333333333,170.33333333333334,2.236666666666667,,,,,23.33333333333333
2021-11-28,23,96.0,23.0,96.0,35.0,74.0,2.0,Moderate,286.635,283.4008333333333,286.115,285.7995833333333,287.54,1022.0833333333334,82.16666666666667,2.0733333333333333,170.33333333333334,2.236666666666667,,,,,23.33333333333333
2021-11-29,24,100.0,23.0,96.0,22.0,67.0,2.0,Moderate,286.2816666666667,284.00625,285.90958333333333,285.26416666666665,287.265,1021.9166666666666,87.29166666666667,2.02125,223.91666666666663,2.6833333333333336,,,,,24.916666666666668
2021-11-29,23,96.0,23.0,96.0,22.0,67.0,2.0,Moderate,286.2816666666667,284.00625,285.90958333333333,285.26416666666665,287.265,1021.9166666666666,87.29166666666667,2.02125,223.91666666666663,2.6833333333333336,,,,,24.916666666666668
2021-11-30,23,96.0,23.0,96.0,16.0,60.0,2.0,Moderate,285.3895833333333,284.1075,285.1979166666667,284.61333333333334,286.15416666666664,1020.3333333333334,92.54166666666669,1.257083333333333,178.83333333333334,1.9157142857142857,,,,,58.04166666666666
2021-11-30,24,100.0,23.0,96.0,16.0,60.0,2.0,Moderate,285.3895833333333,284.1075,285.1979166666667,284.61333333333334,286.15416666666664,1020.3333333333334,92.54166666666669,1.257083333333333,178.83333333333334,1.9157142857142857,,,,,58.04166666666666
2021-12-01,23,96.0,23.0,96.0,22.0,72.0,2.0,Moderate,286.7029166666667,283.3745833333333,285.9975,285.81041666666664,287.68833333333333,1018.9166666666666,80.95833333333333,3.251666666666667,104.75,,,,,,12.666666666666666
2021-12-01,24,100.0,23.0,96.0,22.0,72.0,2.0,Moderate,286.7029166666667,283.3745833333333,285.9975,285.81041666666664,287.68833333333333,1018.9166666666666,80.95833333333333,3.251666666666667,104.75,,,,,,12.666666666666666
2021-12-02,23,96.0,23.0,96.0,34.0,,,,285.1058333333333,283.12291666666664,284.6820833333333,284.05333333333334,286.16,1018.8333333333334,88.29166666666667,1.7825,77.70833333333333,,,,,,39.125
2021-12-02,24,100.0,23.0,96.0,34.0,,,,285.1058333333333,283.12291666666664,284.6820833333333,284.05333333333334,286.16,1018.8333333333334,88.29166666666667,1.7825,77.70833333333333,,,,,,39.125
2021-12-03,23,96.0,23.0,96.0,38.0,,,,284.33458333333334,283.29541666666665,284.09541666666667,283.38666666666666,285.1275,1019.625,93.54166666666669,1.17125,237.45833333333331,2.6083333333333334,,,,,88.08333333333333
2021-12-03,24,100.0,23.0,96.0,38.0,,,,284.33458333333334,283.29541666666665,284.09541666666667,283.38666666666666,285.1275,1019.625,93.54166666666669,1.17125,237.45833333333331,2.6083333333333334,,,,,88.08333333333333
2021-12-04,24,100.0,23.0,96.0,31.0,,,,284.3845833333333,282.3908333333333,283.85125,283.72583333333336,285.15416666666664,1021.5833333333334,87.625,1.2304166666666667,288.9583333333333,2.35,,,,,72.54166666666667
2021-12-04,23,96.0,23.0,96.0,31.0,,,,284.3845833333333,282.3908333333333,283.85125,283.72583333333336,285.15416666666664,1021.5833333333334,87.625,1.2304166666666667,288.9583333333333,2.35,,,,,72.54166666666667
