state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2020-01-15,Parts per million,No Events,23,96.0,Y,0.021,0.037,15,,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-15,Parts per million,No Events,24,100.0,Y,0.02275,0.034,23,31.0,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-15,Parts per million,No Events,24,100.0,Y,0.02275,0.034,23,31.0,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-15,Parts per million,No Events,17,100.0,Y,0.028765,0.034,23,31.0,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2020-01-16,Parts per million,No Events,23,96.0,Y,0.031261,0.039,12,,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-16,Parts per million,No Events,24,100.0,Y,0.027042,0.036,9,33.0,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-16,Parts per million,No Events,24,100.0,Y,0.027042,0.036,9,33.0,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-16,Parts per million,No Events,17,100.0,Y,0.023824,0.036,9,33.0,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2020-01-17,Parts per million,No Events,23,96.0,Y,0.017304,0.034,13,,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-17,Parts per million,No Events,24,100.0,Y,0.018542,0.027,9,25.0,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-17,Parts per million,No Events,24,100.0,Y,0.018542,0.027,9,25.0,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
06,075,0005,44201,1,37.765946,-122.399044,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-17,Parts per million,No Events,17,100.0,Y,0.021706,0.027,9,25.0,047,INSTRUMENTAL - ULTRA VIOLET,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2024-05-26
