date,dt,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id
2017-12-14,1513251000.0,-28800.0,37.774929,-122.419415,282.58458333333334,,279.66875,281.91249999999997,281.56666666666666,283.53625,1018.4583333333334,,,84.70833333333333,1.73625,185.83333333333334,,,,,,59.333333333333336,802.4583333333334
2017-12-15,1513337400.0,-28800.0,37.774929,-122.419415,282.2858333333333,,279.0204166666667,280.9604166666667,281.08875,283.61791666666664,1020.625,,,80.875,2.2891666666666666,153.16666666666666,,,,,,74.29166666666667,803.0833333333334
2017-12-16,1513423800.0,-28800.0,37.774929,-122.419415,285.7625,,279.20958333333334,284.3929166666667,284.8954166666667,286.62583333333333,1015.625,,,68.45833333333333,6.170416666666667,317.0416666666667,,,,,,31.625,801.3333333333334
2017-12-17,1513510200.0,-28800.0,37.774929,-122.419415,287.08458333333334,,273.80583333333334,285.5891666666667,286.2245833333333,287.97375,1015.5,,,40.416666666666664,3.985,170.29166666666666,,,,,,32.666666666666664,801.4166666666666
2017-12-18,1513596600.0,-28800.0,37.774929,-122.419415,283.7675,,277.64416666666665,282.4895833333333,282.5204166666667,284.9741666666667,1020.4166666666666,,,67.5,2.111666666666667,127.54166666666667,,,,,,29.958333333333332,801.4583333333334
2017-12-19,1513683000.0,-28800.0,37.774929,-122.419415,282.21166666666664,,278.5441666666666,281.365,280.9841666666667,283.38708333333335,1021.75,,,79.125,1.75375,119.54166666666667,,,,,,45.375,801.875
2017-12-20,1513769400.0,-28800.0,37.774929,-122.419415,284.7104166666667,,280.55083333333334,283.4733333333333,284.16,285.24875000000003,1021.5416666666666,,,76.16666666666667,5.194999999999999,279.2083333333333,,0.2925,,,,52.375,751.5833333333334
2017-12-21,1513855800.0,-28800.0,37.774929,-122.419415,281.89375,,275.33166666666665,279.71458333333334,280.76666666666665,282.92875,1024.0,,,65.5,4.011666666666667,257.3333333333333,,,,,,0.041666666666666664,800.0
2017-12-22,1513942200.0,-28800.0,37.774929,-122.419415,280.97083333333336,,275.74125,279.72791666666666,279.7341666666667,282.27625,1025.2916666666667,,,71.66666666666667,1.91375,166.20833333333334,,,,,,65.79166666666667,802.7916666666666
2017-12-23,1514028600.0,-28800.0,37.774929,-122.419415,281.43958333333336,,275.8183333333333,279.9841666666667,280.555,282.3983333333333,1025.2083333333333,,,68.75,2.06875,56.916666666666664,,,,,,99.04166666666667,804.0
2017-12-24,1514115000.0,-28800.0,37.774929,-122.419415,282.67625,,277.83583333333337,281.95875,281.86333333333334,283.5075,1022.5416666666666,,,72.29166666666667,1.4195833333333334,170.41666666666666,,,,,,97.91666666666667,804.0
2017-12-25,1514201400.0,-28800.0,37.774929,-122.419415,283.32208333333335,,278.23583333333335,282.29625,282.58458333333334,284.01958333333334,1021.875,,,71.83333333333333,1.77125,152.54166666666666,,,,,,98.25,804.0
2017-12-26,1514287800.0,-28800.0,37.774929,-122.419415,283.3491666666667,,279.78791666666666,282.80125,282.57375,284.2058333333333,1022.0,,,79.66666666666667,1.5716666666666665,228.79166666666666,,,,,,50.125,802.0
2017-12-27,1514374200.0,-28800.0,37.774929,-122.419415,282.035,,280.49666666666667,281.4375,281.06874999999997,282.99125,1024.7916666666667,,,90.79166666666667,1.66,211.875,,,,,,80.20833333333333,803.3333333333334
2017-12-28,1514460600.0,-28800.0,37.774929,-122.419415,283.0579166666667,,281.07125,282.49875000000003,282.15375,284.0058333333333,1024.0833333333333,,,88.29166666666667,1.74125,139.625,,,,,,71.375,803.0833333333334
2017-12-29,1514547000.0,-28800.0,37.774929,-122.419415,281.9429166666667,,279.7604166666667,280.36625,281.1379166666667,282.805,1021.7916666666666,,,87.25,2.7716666666666665,71.95833333333333,,,,,,96.41666666666667,803.9166666666666
2017-12-30,1514633400.0,-28800.0,37.774929,-122.419415,281.8616666666667,,279.32375,280.5995833333333,280.80958333333336,282.91375,1019.9166666666666,,,85.5,2.3266666666666667,135.75,,,,,,99.16666666666667,804.0
2017-12-31,1514719800.0,-28800.0,37.774929,-122.419415,282.8175,,280.51708333333335,282.3616666666667,281.78749999999997,283.7941666666666,1017.6666666666666,,,86.04166666666667,1.3916666666666666,183.0,,,,,,97.45833333333333,803.9583333333334
2018-01-01,1514806200.0,-28800.0,37.774929,-122.419415,283.47499999999997,,282.0570833333333,283.20458333333335,282.64625,284.2141666666667,1021.75,,,91.54166666666667,1.2020833333333334,158.58333333333334,,0.195,,,,73.41666666666667,777.9583333333334
2018-01-02,1514892600.0,-28800.0,37.774929,-122.419415,284.60875000000004,,281.165,283.81333333333333,283.84208333333333,285.37333333333333,1021.1666666666666,,,79.91666666666667,2.1233333333333335,91.41666666666667,,,,,,95.16666666666667,804.0
2018-01-03,1514979000.0,-28800.0,37.774929,-122.419415,284.27625,,281.2058333333334,283.43833333333333,283.5229166666667,285.1025,1017.75,,,81.625,2.4783333333333335,76.54166666666667,,0.63,,,,98.125,728.0416666666666
2018-01-04,1515065400.0,-28800.0,37.774929,-122.419415,285.85875,,284.09083333333336,285.5108333333333,285.00916666666666,286.53333333333336,1016.625,,,89.08333333333333,3.5133333333333336,117.91666666666667,,0.31,,,,84.83333333333333,588.5416666666666
2018-01-05,1515151800.0,-28800.0,37.774929,-122.419415,288.2033333333333,,287.22208333333333,288.21583333333336,287.54625,288.81625,1020.2083333333334,,,93.875,3.9445833333333336,184.45833333333334,,0.6063636363636363,,,,82.33333333333333,664.3333333333334
2018-01-06,1515238200.0,-28800.0,37.774929,-122.419415,285.425,,283.97291666666666,285.08583333333337,284.8483333333333,285.97125,1022.625,,,91.08333333333333,2.0575,274.625,,0.22,,,,81.45833333333333,778.0416666666666
2018-01-07,1515324600.0,-28800.0,37.774929,-122.419415,282.6479166666667,,281.375,281.7325,281.9891666666667,283.30333333333334,1020.9583333333334,,,92.04166666666667,2.1591666666666667,141.33333333333334,,,,,,66.08333333333333,802.7083333333334
2018-01-08,1515411000.0,-28800.0,37.774929,-122.419415,284.12083333333334,,282.9275,283.68458333333336,283.49583333333334,284.7129166666667,1012.875,,,92.375,2.404166666666667,86.375,,1.305294117647059,,,,99.875,589.1666666666666
2018-01-09,1515497400.0,-28800.0,37.774929,-122.419415,286.715,,285.7608333333333,286.5804166666667,286.3379166666667,287.14666666666665,1003.0416666666666,,,93.95833333333333,4.067916666666666,176.91666666666666,,0.7804347826086956,,,,98.91666666666667,512.9166666666666
2018-01-10,1515583800.0,-28800.0,37.774929,-122.419415,284.91375,,282.12125,284.15625,284.38958333333335,285.5058333333333,1015.8333333333334,,,83.0,5.255833333333333,266.875,,,,,,84.5,803.5833333333334
2018-01-11,1515670200.0,-28800.0,37.774929,-122.419415,285.79291666666666,,284.7941666666666,285.56125000000003,285.1875,286.18416666666667,1024.3333333333333,,,93.75,1.22125,192.79166666666666,,,,,,92.29166666666667,803.75
2018-01-12,1515756600.0,-28800.0,37.774929,-122.419415,285.5129166666667,,284.31541666666664,285.22208333333333,284.74833333333333,286.44083333333333,1027.0416666666667,,,92.58333333333333,2.05375,232.70833333333334,,,,,,83.5,803.5
2018-01-13,1515843000.0,-28800.0,37.774929,-122.419415,284.03541666666666,,282.08958333333334,283.1116666666667,283.27166666666665,284.80375,1024.0833333333333,,,88.41666666666667,2.8820833333333336,142.41666666666666,,,,,,86.33333333333333,803.5833333333334
2018-01-14,1515929400.0,-28800.0,37.774929,-122.419415,283.8875,,281.84625,282.46791666666667,282.9504166666666,284.95166666666665,1020.7083333333334,,,87.45833333333333,4.442916666666666,62.208333333333336,,,,,,89.5,803.7083333333334
